RunID,SourceID,SourceTime,
105591,5,37.52,
105592,1,54.19,
105593,0,0.00,
105594,3,34.78,
105595,0,0.00,
105596,6,31.70,
105597,0,0.00,
105598,5,48.21,
105599,0,0.00,
105600,3,43.60,
105601,3,55.05,
105602,4,46.49,
105603,2,57.33,
105604,0,0.00,
105605,0,0.00,
105606,0,0.00,
105607,0,0.00,
105608,6,35.86,
105609,0,0.00,
105610,5,74.39,
105611,0,0.00,
105612,0,0.00,
105613,1,46.02,
105614,0,0.00,
105615,0,0.00,
105616,0,0.00,
105617,4,161.87,
105618,0,0.00,
105619,0,0.00,
105620,0,0.00,
105621,6,32.73,
105622,0,0.00,
105623,0,0.00,
105624,3,101.82,
105625,3,62.53,
105626,0,0.00,
105627,3,61.84,
105628,4,30.54,
105629,0,0.00,
105630,0,0.00,
105631,0,0.00,
105632,0,0.00,
105633,6,44.56,
105634,0,0.00,
105635,0,0.00,
105636,5,36.36,
105637,5,58.16,
105638,0,0.00,
105639,6,125.44,
105640,6,131.15,
105641,0,0.00,
105642,4,49.45,
105643,1,51.64,
105644,4,68.51,
105645,2,104.93,
105646,0,0.00,
105647,6,174.90,
105648,0,0.00,
105649,0,0.00,
105650,2,48.55,
105651,6,55.96,
105652,2,39.66,
105653,4,63.90,
105654,1,87.47,
105655,0,0.00,
105656,2,45.84,
105657,3,31.61,
105658,0,0.00,
105659,0,0.00,
105660,2,94.95,
105661,0,0.00,
105662,0,0.00,
105663,2,142.98,
105664,0,0.00,
105665,3,31.56,
105666,0,0.00,
105667,0,0.00,
105668,0,0.00,
105669,0,0.00,
105670,2,59.40,
105671,3,40.87,
105672,0,0.00,
105673,4,66.78,
105674,5,46.22,
105675,3,51.43,
105676,1,64.80,
105677,1,35.02,
105678,3,39.29,
105679,5,46.82,
105680,0,0.00,
105681,3,31.23,
105682,0,0.00,
105683,6,35.79,
105684,0,0.00,
105685,4,63.96,
105686,3,228.71,
105687,0,0.00,
105688,4,48.89,
105689,0,0.00,
105690,0,0.00,
105691,5,60.28,
105692,1,121.56,
105693,0,0.00,
105694,0,0.00,
105695,3,49.55,
105696,4,204.36,
105697,2,180.03,
105698,0,0.00,
105699,0,0.00,
105700,0,0.00,
105701,6,73.42,
105702,0,0.00,
105703,0,0.00,
105704,0,0.00,
105705,5,51.67,
105706,0,0.00,
105707,0,0.00,
105708,6,39.03,
105709,0,0.00,
105710,2,54.33,
105711,2,49.23,
105712,4,53.12,
105713,0,0.00,
105714,0,0.00,
105715,2,41.46,
105716,0,0.00,
105717,0,0.00,
105718,0,0.00,
105719,1,39.18,
105720,0,0.00,
105721,0,0.00,
105722,1,61.28,
105723,0,0.00,
105724,2,45.74,
105725,1,38.40,
105726,0,0.00,
105727,0,0.00,
105728,0,0.00,
105729,0,0.00,
105730,0,0.00,
105731,0,0.00,
105732,3,43.67,
105733,1,31.11,
105734,1,42.20,
105735,5,41.23,
105736,5,33.21,
105737,6,158.95,
105738,0,0.00,
105739,5,364.63,
105740,0,0.00,
105741,0,0.00,
105742,0,0.00,
105743,1,42.45,
105744,0,0.00,
105745,0,0.00,
105746,0,0.00,
105747,0,0.00,
105748,3,38.50,
105749,1,125.74,
105750,2,36.05,
105751,2,55.62,
105752,0,0.00,
105753,0,0.00,
105754,2,83.21,
105755,0,0.00,
105756,0,0.00,
105757,0,0.00,
105758,4,110.95,
105759,0,0.00,
105760,4,36.46,
105761,6,34.41,
105762,0,0.00,
105763,4,69.85,
105764,0,0.00,
105765,0,0.00,
105766,6,69.29,
105767,0,0.00,
105768,6,50.04,
105769,0,0.00,
105770,6,53.83,
105771,1,49.77,
105772,5,53.69,
105773,0,0.00,
105774,0,0.00,
105775,0,0.00,
105776,0,0.00,
105777,5,94.74,
105778,0,0.00,
105779,0,0.00,
105780,0,0.00,
105781,0,0.00,
105782,0,0.00,
105783,0,0.00,
105784,0,0.00,
105785,0,0.00,
105786,0,0.00,
105787,5,77.07,
105788,1,49.47,
105789,4,311.33,
105790,5,49.45,
105791,0,0.00,
105792,0,0.00,
105793,4,70.78,
105794,0,0.00,
105795,0,0.00,
105796,4,34.09,
105797,0,0.00,
105798,1,81.25,
105799,2,187.39,
105800,0,0.00,
105801,0,0.00,
105802,0,0.00,
105803,0,0.00,
105804,0,0.00,
105805,0,0.00,
105806,0,0.00,
105807,0,0.00,
105808,2,40.01,
105809,5,38.30,
105810,0,0.00,
105811,6,152.27,
105812,5,30.98,
105813,0,0.00,
105814,4,43.36,
105815,0,0.00,
105816,1,78.71,
105817,0,0.00,
105818,4,234.85,
105819,4,37.94,
105820,0,0.00,
105821,3,41.09,
105822,0,0.00,
105823,5,33.96,
105824,3,49.52,
105825,0,0.00,
105826,2,87.93,
105827,6,37.97,
105828,0,0.00,
105829,0,0.00,
105830,0,0.00,
105831,0,0.00,
105832,0,0.00,
105833,5,76.94,
105834,0,0.00,
105835,0,0.00,
105836,1,67.93,
105837,0,0.00,
105838,0,0.00,
105839,3,57.64,
105840,0,0.00,
105841,3,56.01,
105842,0,0.00,
105843,2,44.90,
105844,3,100.16,
105845,0,0.00,
105846,0,0.00,
105847,0,0.00,
105848,0,0.00,
105849,0,0.00,
105850,3,38.88,
105851,0,0.00,
105852,0,0.00,
105853,0,0.00,
105854,0,0.00,
105855,6,34.40,
105856,3,143.41,
105857,0,0.00,
105858,0,0.00,
105859,5,42.35,
105860,0,0.00,
105861,0,0.00,
105862,0,0.00,
105863,3,183.54,
105864,4,82.56,
105865,6,58.64,
105866,0,0.00,
105867,4,44.04,
105868,0,0.00,
105869,3,45.06,
105870,0,0.00,
105871,4,177.58,
105872,0,0.00,
105873,0,0.00,
105874,0,0.00,
105875,0,0.00,
105876,2,45.56,
105877,3,31.37,
105878,0,0.00,
105879,0,0.00,
105880,0,0.00,
105881,0,0.00,
105882,2,45.72,
105883,1,206.45,
105884,4,55.36,
105885,5,53.53,
105886,5,130.26,
105887,0,0.00,
105888,0,0.00,
105889,5,37.18,
105890,3,50.87,
105891,0,0.00,
105892,0,0.00,
105893,0,0.00,
105894,6,31.24,
105895,2,62.38,
105896,0,0.00,
105897,6,41.05,
105898,0,0.00,
105899,0,0.00,
105900,0,0.00,
105901,3,65.93,
105902,0,0.00,
105903,0,0.00,
105904,4,429.85,
105905,0,0.00,
105906,0,0.00,
105907,1,50.52,
105908,4,51.45,
105909,5,76.06,
105910,0,0.00,
105911,0,0.00,
105912,0,0.00,
105913,0,0.00,
105914,0,0.00,
105915,0,0.00,
105916,6,102.64,
105917,0,0.00,
105918,0,0.00,
105919,3,33.47,
105920,6,57.75,
105921,2,38.52,
105922,0,0.00,
105923,0,0.00,
105924,0,0.00,
105925,4,33.53,
105926,0,0.00,
105927,2,85.94,
105928,0,0.00,
105929,0,0.00,
105930,0,0.00,
105931,4,46.06,
105932,0,0.00,
105933,0,0.00,
105934,2,138.65,
105935,4,114.09,
105936,1,308.29,
105937,0,0.00,
105938,0,0.00,
105939,6,55.44,
105940,0,0.00,
105941,0,0.00,
105942,0,0.00,
105943,0,0.00,
105944,2,54.23,
105945,0,0.00,
105946,0,0.00,
105947,6,57.38,
105948,4,50.23,
105949,1,95.77,
105950,0,0.00,
105951,0,0.00,
105952,0,0.00,
105953,5,128.59,
105954,2,63.44,
105955,2,44.01,
105956,4,121.40,
105957,0,0.00,
105958,0,0.00,
105959,0,0.00,
105960,4,33.30,
105961,0,0.00,
105962,0,0.00,
105963,1,52.69,
105964,0,0.00,
105965,0,0.00,
105966,5,74.22,
105967,4,42.65,
105968,5,52.54,
105969,4,51.40,
105970,0,0.00,
105971,5,41.50,
105972,5,77.37,
105973,0,0.00,
105974,0,0.00,
105975,6,36.20,
105976,0,0.00,
105977,2,51.56,
105978,0,0.00,
105979,2,51.86,
105980,4,49.13,
105981,1,73.24,
105982,0,0.00,
105983,0,0.00,
105984,4,78.53,
105985,0,0.00,
105986,0,0.00,
105987,2,51.22,
105988,0,0.00,
105989,3,158.60,
105990,6,52.51,
105991,6,41.38,
105992,0,0.00,
105993,3,46.93,
105994,0,0.00,
105995,0,0.00,
105996,3,67.38,
105997,0,0.00,
105998,0,0.00,
105999,4,192.74,
106000,2,38.24,
106001,0,0.00,
106002,2,62.76,
106003,1,42.70,
106004,0,0.00,
106005,0,0.00,
106006,0,0.00,
106007,3,77.98,
106008,3,51.63,
106009,5,34.80,
106010,1,54.91,
106011,6,51.98,
106012,0,0.00,
106013,3,36.28,
106014,0,0.00,
106015,0,0.00,
106016,0,0.00,
106017,3,32.48,
106018,0,0.00,
106019,4,40.51,
106020,0,0.00,
106021,0,0.00,
106022,2,68.17,
106023,0,0.00,
106024,0,0.00,
106025,4,54.78,
106026,0,0.00,
106027,0,0.00,
106028,5,132.82,
106029,3,40.53,
106030,0,0.00,
106031,4,144.85,
106032,0,0.00,
106033,1,210.45,
106034,2,39.94,
106035,1,33.96,
106036,0,0.00,
106037,5,33.82,
106038,4,404.80,
106039,3,48.80,
106040,0,0.00,
106041,0,0.00,
106042,0,0.00,
106043,5,90.10,
106044,4,55.48,
106045,0,0.00,
106046,0,0.00,
106047,0,0.00,
106048,1,129.32,
106049,3,36.03,
106050,3,48.53,
106051,5,96.25,
106052,0,0.00,
106053,4,40.98,
106054,0,0.00,
106055,0,0.00,
106056,5,31.68,
106057,4,35.36,
106058,2,53.39,
106059,2,78.90,
106060,0,0.00,
106061,5,43.17,
106062,0,0.00,
106063,0,0.00,
106064,1,35.15,
106065,0,0.00,
106066,0,0.00,
106067,2,31.68,
106068,0,0.00,
106069,5,43.98,
106070,4,46.95,
106071,0,0.00,
106072,0,0.00,
106073,0,0.00,
106074,0,0.00,
106075,0,0.00,
106076,2,64.97,
106077,0,0.00,
106078,0,0.00,
106079,4,39.05,
106080,3,47.77,
106081,0,0.00,
106082,2,89.64,
106083,1,44.74,
106084,6,62.96,
106085,3,38.97,
106086,0,0.00,
106087,0,0.00,
106088,0,0.00,
106089,0,0.00,
106090,0,0.00,
106091,4,96.00,
106092,0,0.00,
106093,6,44.67,
106094,2,55.90,
106095,0,0.00,
106096,0,0.00,
106097,1,36.35,
106098,0,0.00,
106099,0,0.00,
106100,6,71.78,
106101,0,0.00,
106102,3,30.63,
106103,4,110.92,
106104,0,0.00,
106105,0,0.00,
106106,0,0.00,
106107,0,0.00,
106108,0,0.00,
106109,2,43.17,
106110,0,0.00,
106111,0,0.00,
106112,0,0.00,
106113,0,0.00,
106114,1,111.57,
106115,3,30.92,
106116,4,50.26,
106117,0,0.00,
106118,5,35.60,
106119,0,0.00,
106120,4,46.81,
106121,3,42.74,
106122,3,34.52,
106123,0,0.00,
106124,0,0.00,
106125,0,0.00,
106126,0,0.00,
106127,1,90.13,
106128,0,0.00,
106129,0,0.00,
106130,0,0.00,
106131,2,38.21,
106132,0,0.00,
106133,0,0.00,
106134,0,0.00,
106135,0,0.00,
106136,3,41.38,
106137,1,33.13,
106138,4,85.05,
106139,4,41.15,
106140,4,53.66,
106141,2,43.52,
106142,2,87.85,
106143,4,61.64,
106144,0,0.00,
106145,0,0.00,
106146,2,138.84,
106147,4,135.97,
106148,6,84.23,
106149,0,0.00,
106150,0,0.00,
106151,0,0.00,
106152,3,87.45,
106153,6,100.09,
106154,5,80.83,
106155,6,77.81,
106156,0,0.00,
106157,3,31.89,
106158,0,0.00,
106159,0,0.00,
106160,0,0.00,
106161,0,0.00,
106162,6,44.28,
106163,3,48.74,
106164,0,0.00,
106165,0,0.00,
106166,5,37.58,
106167,0,0.00,
106168,5,48.34,
106169,2,256.36,
106170,0,0.00,
106171,0,0.00,
106172,0,0.00,
106173,0,0.00,
106174,0,0.00,
106175,0,0.00,
106176,0,0.00,
106177,0,0.00,
106178,2,94.63,
106179,0,0.00,
106180,0,0.00,
106181,1,136.25,
106182,4,36.04,
106183,2,43.31,
106184,5,69.61,
106185,0,0.00,
106186,0,0.00,
106187,0,0.00,
106188,0,0.00,
106189,0,0.00,
106190,1,53.02,
106191,0,0.00,
106192,2,155.07,
106193,5,85.04,
106194,6,39.42,
106195,0,0.00,
106196,5,45.23,
106197,2,49.30,
106198,0,0.00,
106199,0,0.00,
106200,2,92.01,
106201,5,95.00,
106202,1,84.11,
106203,2,47.65,
106204,6,31.49,
106205,3,147.69,
106206,0,0.00,
106207,2,154.14,
106208,2,64.25,
106209,0,0.00,
106210,4,33.10,
106211,2,59.03,
106212,0,0.00,
106213,0,0.00,
106214,0,0.00,
106215,0,0.00,
106216,5,43.56,
106217,0,0.00,
106218,2,35.17,
106219,0,0.00,
106220,0,0.00,
106221,0,0.00,
106222,5,292.95,
106223,4,102.18,
106224,4,58.79,
106225,6,47.97,
106226,3,37.47,
106227,1,53.02,
106228,0,0.00,
106229,0,0.00,
106230,4,120.93,
106231,0,0.00,
106232,5,334.58,
106233,0,0.00,
106234,0,0.00,
106235,0,0.00,
106236,2,129.29,
106237,0,0.00,
106238,0,0.00,
106239,0,0.00,
106240,0,0.00,
106241,0,0.00,
106242,0,0.00,
106243,5,150.68,
106244,0,0.00,
106245,0,0.00,
106246,4,61.49,
106247,3,34.25,
106248,1,86.76,
106249,4,49.04,
106250,0,0.00,
106251,2,39.81,
106252,5,72.47,
106253,0,0.00,
106254,2,65.32,
106255,0,0.00,
106256,0,0.00,
106257,0,0.00,
106258,5,41.19,
106259,0,0.00,
106260,1,46.64,
106261,0,0.00,
106262,0,0.00,
106263,0,0.00,
106264,0,0.00,
106265,0,0.00,
106266,1,35.36,
106267,0,0.00,
106268,0,0.00,
106269,0,0.00,
106270,2,32.86,
106271,6,40.18,
106272,4,55.27,
106273,6,44.96,
106274,0,0.00,
106275,0,0.00,
106276,0,0.00,
106277,0,0.00,
106278,0,0.00,
106279,3,62.54,
106280,0,0.00,
106281,0,0.00,
106282,6,48.88,
106283,6,47.17,
106284,0,0.00,
106285,2,37.24,
106286,1,166.56,
106287,4,30.79,
106288,2,41.60,
106289,0,0.00,
106290,0,0.00,
106291,0,0.00,
106292,0,0.00,
106293,0,0.00,
106294,5,66.98,
106295,0,0.00,
106296,0,0.00,
106297,1,30.92,
106298,4,31.25,
106299,4,40.80,
106300,0,0.00,
106301,0,0.00,
106302,2,32.02,
106303,1,40.97,
106304,0,0.00,
106305,0,0.00,
106306,0,0.00,
106307,5,128.30,
106308,0,0.00,
106309,3,126.50,
106310,0,0.00,
106311,0,0.00,
106312,0,0.00,
106313,6,70.49,
106314,5,110.35,
106315,6,62.26,
106316,6,33.57,
106317,0,0.00,
106318,0,0.00,
106319,4,46.12,
106320,2,90.76,
106321,0,0.00,
106322,5,81.10,
106323,0,0.00,
106324,2,45.45,
106325,0,0.00,
106326,4,38.66,
106327,5,32.51,
106328,0,0.00,
106329,6,34.18,
106330,0,0.00,
106331,0,0.00,
106332,0,0.00,
106333,0,0.00,
106334,6,43.66,
106335,3,65.76,
106336,5,44.97,
106337,4,66.01,
106338,0,0.00,
106339,2,127.28,
106340,4,39.00,
106341,0,0.00,
106342,1,84.55,
106343,0,0.00,
106344,0,0.00,
106345,4,50.89,
106346,1,47.37,
106347,0,0.00,
106348,5,159.24,
106349,6,48.61,
106350,4,43.70,
106351,3,39.58,
106352,0,0.00,
106353,4,163.28,
106354,5,34.84,
106355,5,55.44,
106356,0,0.00,
106357,6,63.94,
106358,3,33.66,
106359,0,0.00,
106360,1,97.83,
106361,0,0.00,
106362,0,0.00,
106363,0,0.00,
106364,0,0.00,
106365,3,43.93,
106366,0,0.00,
106367,0,0.00,
106368,0,0.00,
106369,6,119.04,
106370,0,0.00,
106371,6,36.51,
106372,3,37.92,
106373,0,0.00,
106374,0,0.00,
106375,6,42.63,
106376,6,179.87,
106377,0,0.00,
106378,0,0.00,
106379,0,0.00,
106380,0,0.00,
106381,0,0.00,
106382,0,0.00,
106383,4,32.74,
106384,0,0.00,
106385,0,0.00,
106386,0,0.00,
106387,3,98.76,
106388,0,0.00,
106389,5,41.20,
106390,0,0.00,
106391,0,0.00,
106392,0,0.00,
106393,0,0.00,
106394,4,104.82,
106395,3,33.31,
106396,0,0.00,
106397,0,0.00,
106398,0,0.00,
106399,0,0.00,
106400,0,0.00,
106401,4,48.19,
106402,0,0.00,
106403,0,0.00,
106404,5,38.69,
106405,6,63.69,
106406,4,39.90,
106407,0,0.00,
106408,5,144.98,
106409,2,35.07,
106410,0,0.00,
106411,5,38.77,
106412,0,0.00,
106413,0,0.00,
106414,1,152.52,
106415,3,56.73,
106416,5,31.71,
106417,0,0.00,
106418,0,0.00,
106419,0,0.00,
106420,2,86.67,
106421,0,0.00,
106422,2,40.72,
106423,0,0.00,
106424,5,51.57,
106425,0,0.00,
106426,6,151.71,
106427,0,0.00,
106428,0,0.00,
106429,6,45.65,
106430,0,0.00,
106431,4,75.08,
106432,0,0.00,
106433,0,0.00,
106434,0,0.00,
106435,2,131.96,
106436,4,281.19,
106437,0,0.00,
106438,0,0.00,
106439,2,48.06,
106440,0,0.00,
106441,0,0.00,
106442,0,0.00,
106443,3,45.29,
106444,1,51.16,
106445,5,141.63,
106446,0,0.00,
106447,0,0.00,
106448,0,0.00,
106449,6,56.97,
106450,0,0.00,
106451,0,0.00,
106452,2,64.51,
106453,3,48.75,
106454,2,59.77,
106455,5,196.53,
106456,6,53.07,
106457,4,34.65,
106458,5,74.21,
106459,1,57.55,
106460,5,50.07,
106461,6,54.36,
106462,6,44.11,
106463,3,72.79,
106464,0,0.00,
106465,0,0.00,
106466,6,35.65,
106467,2,83.47,
106468,0,0.00,
106469,4,111.13,
106470,0,0.00,
106471,0,0.00,
106472,0,0.00,
106473,0,0.00,
106474,0,0.00,
106475,6,81.69,
106476,0,0.00,
106477,3,53.37,
106478,0,0.00,
106479,1,33.88,
106480,0,0.00,
106481,0,0.00,
106482,1,69.98,
106483,0,0.00,
106484,0,0.00,
106485,0,0.00,
106486,4,48.41,
106487,0,0.00,
106488,0,0.00,
106489,0,0.00,
106490,5,75.46,
106491,0,0.00,
106492,0,0.00,
106493,4,50.78,
106494,0,0.00,
106495,0,0.00,
106496,4,45.61,
106497,2,31.90,
106498,6,35.97,
106499,0,0.00,
106500,0,0.00,
106501,0,0.00,
106502,2,56.23,
106503,1,133.32,
106504,0,0.00,
106505,0,0.00,
106506,6,42.46,
106507,2,66.84,
106508,0,0.00,
106509,6,45.44,
106510,0,0.00,
106511,0,0.00,
106512,0,0.00,
106513,3,444.61,
106514,0,0.00,
106515,0,0.00,
106516,3,35.06,
106517,0,0.00,
106518,0,0.00,
106519,0,0.00,
106520,0,0.00,
106521,1,32.77,
106522,0,0.00,
106523,1,67.25,
106524,6,37.57,
106525,1,34.01,
106526,5,105.33,
106527,6,37.60,
106528,0,0.00,
106529,6,48.52,
106530,1,44.05,
106531,0,0.00,
106532,6,109.26,
106533,5,39.66,
106534,3,60.57,
106535,5,61.03,
106536,6,94.52,
106537,6,93.21,
106538,4,57.71,
106539,5,54.57,
106540,4,42.37,
106541,6,31.03,
106542,2,32.42,
106543,3,42.05,
106544,1,51.74,
106545,0,0.00,
106546,0,0.00,
106547,5,56.82,
106548,0,0.00,
106549,6,37.86,
106550,1,236.82,
106551,6,89.71,
106552,0,0.00,
106553,0,0.00,
106554,0,0.00,
106555,3,40.46,
106556,0,0.00,
106557,0,0.00,
106558,0,0.00,
106559,2,54.29,
106560,0,0.00,
106561,0,0.00,
106562,1,68.13,
106563,0,0.00,
106564,0,0.00,
106565,0,0.00,
106566,0,0.00,
106567,6,150.95,
106568,5,107.98,
106569,6,35.48,
106570,4,114.71,
106571,6,80.43,
106572,4,30.74,
106573,0,0.00,
106574,0,0.00,
106575,6,70.86,
106576,6,128.91,
106577,5,282.45,
106578,5,51.21,
106579,4,41.70,
106580,5,59.68,
106581,5,70.82,
106582,0,0.00,
106583,2,41.90,
106584,3,37.97,
106585,6,47.32,
106586,0,0.00,
106587,6,31.75,
106588,3,156.86,
106589,5,46.56,
106590,0,0.00,
106591,0,0.00,
106592,0,0.00,
106593,5,39.88,
106594,0,0.00,
106595,1,81.56,
106596,6,362.09,
106597,0,0.00,
106598,6,59.85,
106599,0,0.00,
106600,0,0.00,
106601,0,0.00,
106602,0,0.00,
106603,0,0.00,
106604,0,0.00,
106605,1,63.22,
106606,2,54.77,
106607,4,75.53,
106608,5,66.14,
106609,4,87.56,
106610,5,52.60,
106611,0,0.00,
106612,4,53.63,
106613,4,33.30,
106614,0,0.00,
106615,0,0.00,
106616,0,0.00,
106617,0,0.00,
106618,0,0.00,
106619,5,66.24,
106620,0,0.00,
106621,6,54.71,
106622,5,52.28,
106623,0,0.00,
106624,5,38.62,
106625,0,0.00,
106626,5,284.36,
106627,1,36.19,
106628,0,0.00,
106629,0,0.00,
106630,6,58.82,
106631,0,0.00,
106632,0,0.00,
106633,0,0.00,
106634,6,36.14,
106635,0,0.00,
106636,0,0.00,
106637,2,470.74,
106638,1,41.23,
106639,0,0.00,
106640,3,49.83,
106641,3,64.43,
106642,0,0.00,
106643,6,47.39,
106644,0,0.00,
106645,0,0.00,
106646,6,30.50,
106647,5,48.08,
106648,0,0.00,
106649,4,169.26,
106650,2,97.02,
106651,0,0.00,
106652,0,0.00,
106653,0,0.00,
106654,5,64.00,
106655,0,0.00,
106656,0,0.00,
106657,0,0.00,
106658,0,0.00,
106659,0,0.00,
106660,0,0.00,
106661,0,0.00,
106662,5,95.58,
106663,6,148.78,
106664,2,39.82,
106665,4,75.36,
106666,4,56.97,
106667,0,0.00,
106668,6,74.05,
106669,0,0.00,
106670,5,142.18,
106671,0,0.00,
106672,6,30.55,
106673,0,0.00,
106674,3,48.23,
106675,5,33.70,
106676,0,0.00,
106677,0,0.00,
106678,0,0.00,
106679,0,0.00,
106680,0,0.00,
106681,0,0.00,
106682,0,0.00,
106683,0,0.00,
106684,5,73.09,
106685,5,41.70,
106686,0,0.00,
106687,0,0.00,
106688,3,58.03,
106689,4,95.35,
106690,4,39.24,
106691,0,0.00,
106692,0,0.00,
106693,6,72.04,
106694,0,0.00,
106695,1,77.58,
106696,0,0.00,
106697,6,141.76,
106698,1,46.72,
106699,0,0.00,
106700,0,0.00,
106701,4,41.75,
106702,1,378.81,
106703,0,0.00,
106704,6,44.49,
106705,0,0.00,
106706,4,31.49,
106707,6,53.21,
106708,0,0.00,
106709,4,62.62,
106710,6,30.79,
106711,2,36.50,
106712,0,0.00,
106713,4,42.24,
106714,6,104.66,
106715,0,0.00,
106716,3,32.52,
106717,0,0.00,
106718,5,199.52,
106719,0,0.00,
106720,0,0.00,
106721,4,60.98,
106722,1,126.74,
106723,5,41.73,
106724,0,0.00,
106725,1,121.98,
106726,1,50.10,
106727,0,0.00,
106728,0,0.00,
106729,1,48.01,
106730,0,0.00,
106731,2,51.64,
106732,0,0.00,
106733,0,0.00,
106734,5,35.74,
106735,6,44.25,
106736,0,0.00,
106737,5,48.38,
106738,3,56.44,
106739,0,0.00,
106740,0,0.00,
106741,0,0.00,
106742,0,0.00,
106743,2,33.88,
106744,0,0.00,
106745,0,0.00,
106746,0,0.00,
106747,0,0.00,
106748,0,0.00,
106749,6,35.62,
106750,0,0.00,
106751,3,47.11,
106752,0,0.00,
106753,0,0.00,
106754,0,0.00,
106755,4,45.32,
106756,5,32.81,
106757,0,0.00,
106758,6,60.73,
106759,0,0.00,
106760,5,92.85,
106761,3,88.22,
106762,4,81.84,
106763,0,0.00,
106764,0,0.00,
106765,0,0.00,
106766,1,65.01,
106767,0,0.00,
106768,0,0.00,
106769,0,0.00,
106770,0,0.00,
106771,4,96.62,
106772,0,0.00,
106773,2,38.22,
106774,3,51.23,
106775,0,0.00,
106776,0,0.00,
106777,0,0.00,
106778,3,180.08,
106779,0,0.00,
106780,5,58.71,
106781,0,0.00,
106782,0,0.00,
106783,0,0.00,
106784,5,37.40,
106785,0,0.00,
106786,0,0.00,
106787,4,36.89,
106788,2,183.65,
106789,0,0.00,
106790,0,0.00,
106791,0,0.00,
106792,0,0.00,
106793,0,0.00,
106794,0,0.00,
106795,0,0.00,
106796,0,0.00,
106797,0,0.00,
106798,0,0.00,
106799,3,31.04,
106800,6,50.49,
106801,0,0.00,
106802,0,0.00,
106803,5,190.94,
106804,0,0.00,
106805,1,77.66,
106806,0,0.00,
106807,0,0.00,
106808,3,74.02,
106809,3,36.78,
106810,3,49.84,
106811,2,47.54,
106812,0,0.00,
106813,0,0.00,
106814,1,60.22,
106815,3,32.87,
106816,4,44.41,
106817,4,30.86,
106818,0,0.00,
106819,0,0.00,
106820,0,0.00,
106821,0,0.00,
106822,6,54.11,
106823,6,75.03,
106824,0,0.00,
106825,4,36.09,
106826,0,0.00,
106827,0,0.00,
106828,5,44.44,
106829,0,0.00,
106830,0,0.00,
106831,0,0.00,
106832,6,36.51,
106833,0,0.00,
106834,6,41.51,
106835,4,50.57,
106836,0,0.00,
106837,1,35.98,
106838,5,65.59,
106839,3,31.83,
106840,4,328.58,
106841,0,0.00,
106842,0,0.00,
106843,2,49.76,
106844,0,0.00,
106845,2,57.82,
106846,1,250.75,
106847,5,42.53,
106848,4,85.53,
106849,3,57.58,
106850,1,83.74,
106851,0,0.00,
106852,0,0.00,
106853,5,35.29,
106854,0,0.00,
106855,0,0.00,
106856,3,70.89,
106857,1,76.75,
106858,4,46.68,
106859,6,91.17,
106860,2,36.90,
106861,0,0.00,
106862,0,0.00,
106863,5,50.93,
106864,1,50.49,
106865,1,62.30,
106866,5,50.88,
106867,0,0.00,
106868,3,44.13,
106869,2,31.60,
106870,0,0.00,
106871,0,0.00,
106872,0,0.00,
106873,0,0.00,
106874,2,139.29,
106875,0,0.00,
106876,5,146.60,
106877,0,0.00,
106878,0,0.00,
106879,2,50.16,
106880,3,120.43,
106881,5,52.70,
106882,3,56.46,
106883,6,305.28,
106884,0,0.00,
106885,0,0.00,
106886,3,31.16,
106887,0,0.00,
106888,0,0.00,
106889,1,50.38,
106890,4,46.39,
106891,6,96.99,
106892,5,51.05,
106893,5,50.94,
106894,4,32.26,
106895,1,101.66,
106896,3,59.36,
106897,2,43.86,
106898,2,59.65,
106899,0,0.00,
106900,5,44.05,
106901,0,0.00,
106902,0,0.00,
106903,0,0.00,
106904,3,36.47,
106905,0,0.00,
106906,5,69.68,
106907,0,0.00,
106908,3,274.34,
106909,0,0.00,
106910,0,0.00,
106911,3,41.83,
106912,0,0.00,
106913,0,0.00,
106914,6,31.79,
106915,0,0.00,
106916,0,0.00,
106917,4,192.67,
106918,3,63.49,
106919,2,46.12,
106920,0,0.00,
106921,4,33.55,
106922,0,0.00,
106923,0,0.00,
106924,1,34.41,
106925,5,44.07,
106926,5,62.64,
106927,5,38.39,
106928,4,36.04,
106929,1,73.00,
106930,0,0.00,
106931,0,0.00,
106932,0,0.00,
106933,3,34.79,
106934,0,0.00,
106935,0,0.00,
106936,0,0.00,
106937,4,76.60,
106938,4,46.98,
106939,0,0.00,
106940,0,0.00,
106941,2,34.41,
106942,0,0.00,
106943,1,50.87,
106944,6,56.40,
106945,2,123.67,
106946,2,65.80,
106947,0,0.00,
106948,0,0.00,
106949,3,63.31,
106950,4,51.77,
106951,0,0.00,
106952,0,0.00,
106953,0,0.00,
106954,3,43.75,
106955,0,0.00,
106956,0,0.00,
106957,0,0.00,
106958,0,0.00,
106959,0,0.00,
106960,0,0.00,
106961,0,0.00,
106962,3,49.81,
106963,3,40.61,
106964,3,72.82,
106965,0,0.00,
106966,5,47.69,
106967,3,42.55,
106968,3,33.45,
106969,0,0.00,
106970,6,46.49,
106971,0,0.00,
106972,0,0.00,
106973,2,31.70,
106974,5,111.25,
106975,0,0.00,
106976,3,62.88,
106977,0,0.00,
106978,0,0.00,
106979,1,61.94,
106980,0,0.00,
106981,6,32.15,
106982,1,103.09,
106983,5,68.11,
106984,6,60.23,
106985,4,114.97,
106986,0,0.00,
106987,0,0.00,
106988,4,46.50,
