"RunID","SourceID","SourceTime"
107039,0,0
107040,0,0
107041,0,0
107042,0,0
107043,0,0
107044,2,107.06
107045,0,0
107046,4,109.12
107047,0,0
107048,1,85.21
107049,3,39.02
107050,2,22.15
107051,1,101.18
107052,0,0
107053,0,0
107054,0,0
107055,3,113.22
107056,2,84.23
107057,1,73.06
107058,5,70
107059,5,79.08
107060,0,0
107061,4,87.19
107062,2,85.13
107063,0,0
107064,0,0
107065,5,59.02
107066,3,39.09
107067,0,0
107068,3,61.07
107069,0,0
107070,0,0
107071,0,0
107072,3,46.11
107073,0,0
107074,3,86.09
107075,2,81.01
107076,1,62.08
107077,2,66.13
107078,0,0
107079,0,0
107080,0,0
107081,0,0
107082,1,11.19
107083,5,100.13
107084,0,0
107085,3,57.22
107086,0,0
107087,0,0
107088,2,59.19
107089,6,109.13
107090,3,51.07
107091,0,0
107092,0,0
107093,0,0
107094,0,0
107095,2,81.15
107096,6,97.16
107097,6,84.04
107098,4,62.15
107099,4,66.07
107100,0,0
107101,0,0
107102,0,0
107103,0,0
107104,2,88.12
107105,0,0
107106,0,0
107107,0,0
107108,0,0
107109,5,103.05
107110,0,0
107111,2,67.01
107112,0,0
107113,0,0
107114,0,0
107115,0,0
107116,2,18.04
107117,0,0
107118,0,0
107119,4,93.17
107120,0,0
107121,6,99.1
107122,0,0
107123,2,76.01
107124,3,35.13
107125,0,0
107126,3,24.18
107127,0,0
107128,0,0
107129,0,0
107130,0,0
107131,5,64.08
107132,0,0
107133,0,0
107134,4,110.18
107135,0,0
107136,0,0
107137,1,99.11
107138,5,109.21
107139,0,0
107140,1,21.2
107141,0,0
107142,0,0
107143,0,0
107144,3,22.01
107145,0,0
107146,5,82.18
107147,0,0
107148,3,49.02
107149,2,20.08
107150,6,92.04
107151,0,0
107152,1,107.15
107153,0,0
107154,5,46.01
107155,2,29.14
107156,1,73.21
107157,6,89.01
107158,1,53.16
107159,0,0
107160,0,0
107161,3,56.13
107162,0,0
107163,1,77.03
107164,2,83.17
107165,3,88.2
107166,0,0
107167,0,0
107168,0,0
107169,1,108.03
107170,0,0
107171,3,113.12
107172,4,95.14
107173,6,53.01
107174,5,112.12
107175,3,58.1
107176,0,0
107177,6,58.09
107178,0,0
107179,3,45.17
107180,3,107.18
107181,1,110.03
107182,5,55.16
107183,0,0
107184,0,0
107185,0,0
107186,3,55.19
107187,1,21
107188,0,0
107189,0,0
107190,0,0
107191,1,78.1
107192,0,0
107193,6,108.19
107194,5,113.24
107195,4,105.17
107196,2,110.21
107197,0,0
107198,6,105
107199,4,95.12
107200,0,0
107201,1,104.14
107202,5,112.21
107203,1,40.16
107204,6,35.09
107205,0,0
107206,4,63.04
107207,0,0
107208,5,39.21
107209,3,85.16
107210,0,0
107211,5,59.16
107212,0,0
107213,0,0
107214,0,0
107215,4,90.05
107216,0,0
107217,0,0
107218,0,0
107219,4,73.11
107220,4,110.12
107221,0,0
107222,4,71.21
107223,0,0
107224,0,0
107225,0,0
107226,0,0
107227,0,0
107228,0,0
107229,0,0
107230,5,83.16
107231,0,0
107232,3,73.19
107233,0,0
107234,6,107.21
107235,4,42.2
107236,6,73.17
107237,0,0
107238,2,80.08
107239,4,70.18
107240,1,101.16
107241,0,0
107242,6,42.04
107243,0,0
107244,2,98.17
107245,5,83.16
107246,0,0
107247,6,100.18
107248,0,0
107249,1,15.12
107250,0,0
107251,5,47.16
107252,0,0
107253,6,99.17
107254,5,39.01
107255,0,0
107256,6,51.22
107257,1,84.09
107258,2,68.17
107259,0,0
107260,0,0
107261,0,0
107262,0,0
107263,5,106.16
107264,5,109.08
107265,5,62.03
107266,4,110.07
107267,0,0
107268,0,0
107269,0,0
107270,0,0
107271,5,11.15
107272,0,0
107273,5,99
107274,4,85.02
107275,2,104.2
107276,1,78.1
107277,0,0
107278,3,59.11
107279,3,81.19
107280,3,86.13
107281,0,0
107282,1,60.2
107283,0,0
107284,3,78.16
107285,6,65.24
107286,0,0
107287,6,100.04
107288,0,0
107289,0,0
107290,6,49.17
107291,0,0
107292,0,0
107293,4,13.04
107294,6,106.13
107295,5,40.09
107296,0,0
107297,4,106.17
107298,1,88.03
107299,2,106.2
107300,0,0
107301,0,0
107302,5,112
107303,5,113.24
107304,0,0
107305,0,0
107306,4,44.07
107307,6,91.04
107308,3,99.01
107309,2,113.21
107310,3,42.16
107311,0,0
107312,0,0
107313,6,84.15
107314,1,48.1
107315,2,36.24
107316,0,0
107317,0,0
107318,3,110.07
107319,6,61.24
107320,0,0
107321,0,0
107322,0,0
107323,6,44.16
107324,0,0
107325,0,0
107326,0,0
107327,0,0
107328,0,0
107329,6,93.01
107330,0,0
107331,0,0
107332,5,106.17
107333,0,0
107334,3,62.06
107335,0,0
107336,5,9.08
107337,0,0
107338,3,103.22
107339,0,0
107340,4,69.2
107341,0,0
107342,0,0
107343,0,0
107344,1,78.14
107345,0,0
107346,5,90.11
107347,2,90.17
107348,4,112.03
107349,4,111.19
107350,2,110.08
107351,0,0
107352,0,0
107353,0,0
107354,5,105.07
107355,1,109.23
107356,4,11.11
107357,1,106.06
107358,0,0
107359,0,0
107360,0,0
107361,0,0
107362,0,0
107363,0,0
107364,0,0
107365,6,48.05
107366,0,0
107367,0,0
107368,2,59.04
107369,3,110.2
107370,0,0
107371,0,0
107372,0,0
107373,3,63
107374,0,0
107375,1,66.14
107376,5,101.14
107377,0,0
107378,6,104.12
107379,0,0
107380,0,0
107381,2,91
107382,0,0
107383,0,0
107384,0,0
107385,0,0
107386,0,0
107387,0,0
107388,0,0
107389,0,0
107390,1,91.05
107391,0,0
107392,6,36.11
107393,0,0
107394,6,105.21
107395,4,58.13
107396,4,96.05
107397,2,112.21
107398,5,70.19
107399,0,0
107400,3,51.24
107401,0,0
107402,3,77.07
107403,6,77.23
107404,5,41
107405,0,0
107406,0,0
107407,0,0
107408,0,0
107409,0,0
107410,5,10.24
107411,5,92
107412,3,95.22
107413,0,0
107414,0,0
107415,3,86.12
107416,2,64.17
107417,0,0
107418,3,87.09
107419,0,0
107420,4,101.15
107421,1,74.17
107422,3,85.21
107423,3,81.19
107424,2,94.07
107425,2,113.23
107426,6,70.13
107427,0,0
107428,0,0
107429,0,0
107430,3,57.02
107431,0,0
107432,1,97.09
107433,0,0
107434,1,78.04
107435,6,112.13
107436,0,0
107437,6,76.07
107438,3,94.11
107439,2,99.2
107440,3,94.23
107441,0,0
107442,0,0
107443,0,0
107444,3,110.21
107445,0,0
107446,1,86.09
107447,3,63.11
107448,0,0
107449,1,110.17
107450,6,79.11
107451,0,0
107452,0,0
107453,0,0
107454,0,0
107455,0,0
107456,6,32.11
107457,5,88.2
107458,6,102.15
107459,5,42.17
107460,0,0
107461,2,110.03
107462,0,0
107463,0,0
107464,0,0
107465,3,63.04
107466,0,0
107467,3,102.15
107468,0,0
107469,3,12.09
107470,1,25.08
107471,5,108.09
107472,0,0
107473,2,101.14
107474,1,78.16
107475,0,0
107476,5,96.23
107477,2,82.2
107478,0,0
107479,2,75.11
107480,0,0
107481,0,0
107482,2,37.02
107483,1,111.18
107484,1,109.02
107485,0,0
107486,0,0
107487,6,75.06
107488,0,0
107489,2,32.01
107490,0,0
107491,0,0
107492,0,0
107493,2,101.15
107494,0,0
107495,2,60.13
107496,5,54.06
107497,0,0
107498,6,39.23
107499,0,0
107500,0,0
107501,4,72
107502,2,33.1
107503,6,99.13
107504,6,85
107505,5,79.03
107506,4,79.01
107507,0,0
107508,0,0
107509,1,105.05
107510,0,0
107511,0,0
107512,2,35.18
107513,0,0
107514,5,26.1
107515,0,0
107516,0,0
107517,0,0
107518,0,0
107519,0,0
107520,0,0
107521,0,0
107522,0,0
107523,5,107.21
107524,3,31.03
107525,4,33.01
107526,2,66.05
107527,6,92.13
107528,1,50.06
107529,6,91.16
107530,6,86.19
107531,0,0
107532,0,0
107533,0,0
107534,0,0
107535,0,0
107536,0,0
107537,0,0
107538,4,108.01
107539,0,0
107540,4,102.22
107541,1,47.09
107542,1,94.01
107543,6,78.17
107544,6,55
107545,2,93.19
107546,0,0
107547,0,0
107548,1,94.11
107549,6,66.12
107550,0,0
107551,3,113.06
107552,0,0
107553,3,105.1
107554,5,48.22
107555,2,110
107556,0,0
107557,3,84.17
107558,0,0
107559,0,0
107560,1,62.07
107561,0,0
107562,0,0
107563,2,11.07
107564,0,0
107565,5,13
107566,3,113
107567,0,0
107568,5,81.19
107569,0,0
107570,0,0
107571,6,81.13
107572,2,103.21
107573,2,30.24
107574,6,96.11
107575,0,0
107576,6,33.11
107577,0,0
107578,0,0
107579,0,0
107580,1,92.06
107581,6,105.24
107582,1,73.08
107583,3,100.02
107584,0,0
107585,0,0
107586,3,83.08
107587,2,50
107588,0,0
107589,1,66.17
107590,0,0
107591,0,0
107592,1,103.17
107593,5,72.09
107594,0,0
107595,4,102.03
107596,2,50.14
107597,0,0
107598,2,35.07
107599,0,0
107600,0,0
107601,0,0
107602,0,0
107603,3,31.14
107604,4,93.24
107605,1,103.12
107606,0,0
107607,1,85.03
107608,0,0
107609,0,0
107610,3,103.02
107611,1,79.23
107612,2,99.2
107613,2,18.09
107614,0,0
107615,2,64.13
107616,1,64.1
107617,5,72.09
107618,0,0
107619,3,78.12
107620,2,45.23
107621,0,0
107622,0,0
107623,1,51.06
107624,2,95.23
107625,0,0
107626,0,0
107627,0,0
107628,0,0
107629,0,0
107630,4,91.12
107631,0,0
107632,0,0
107633,2,80.07
107634,0,0
107635,3,95.21
107636,0,0
107637,0,0
107638,0,0
107639,0,0
107640,4,18.05
107641,0,0
107642,0,0
107643,5,111.05
107644,6,78.11
107645,0,0
107646,0,0
107647,6,109.24
107648,3,50.2
107649,6,111.08
107650,5,101.02
107651,3,59.15
107652,0,0
107653,3,84.11
107654,4,107
107655,0,0
107656,6,46.2
107657,0,0
107658,1,65.02
107659,0,0
107660,0,0
107661,2,113.1
107662,2,87.02
107663,0,0
107664,0,0
107665,5,60.06
107666,1,111.11
107667,6,79.1
107668,0,0
107669,0,0
107670,1,103.19
107671,2,60.04
107672,6,81.22
107673,0,0
107674,0,0
107675,0,0
107676,0,0
107677,0,0
107678,0,0
107679,0,0
107680,0,0
107681,5,38.18
107682,0,0
107683,0,0
107684,0,0
107685,0,0
107686,0,0
107687,0,0
107688,3,102.06
107689,0,0
107690,0,0
107691,0,0
107692,0,0
107693,1,65.11
107694,5,56.15
107695,1,98.12
107696,0,0
107697,0,0
107698,4,80.01
107699,5,43.19
107700,0,0
107701,4,81.24
107702,5,84.15
107703,2,83.2
107704,3,62.15
107705,4,90.24
107706,4,76.23
107707,0,0
107708,1,94.06
107709,6,39.2
107710,0,0
107711,6,70.14
107712,0,0
107713,3,60.11
107714,1,73.07
107715,3,88.11
107716,3,97.24
107717,2,24.21
107718,5,78.11
107719,5,108.1
107720,0,0
107721,6,113.03
107722,0,0
107723,0,0
107724,0,0
107725,0,0
107726,0,0
107727,5,101.22
107728,6,113.11
107729,4,111.04
107730,0,0
107731,0,0
107732,0,0
107733,4,85.09
107734,0,0
107735,0,0
107736,2,87.05
107737,0,0
107738,3,113.02
107739,1,110.22
107740,3,61.05
107741,0,0
107742,0,0
107743,0,0
107744,6,96.21
107745,0,0
107746,0,0
107747,0,0
107748,0,0
107749,4,77.04
107750,6,99.22
107751,6,92
107752,0,0
107753,6,99.08
107754,0,0
107755,6,99.04
107756,0,0
107757,5,37.11
107758,3,93.1
107759,0,0
107760,1,53.04
107761,0,0
107762,6,84.05
107763,3,23.13
107764,3,101.04
107765,0,0
107766,3,76.1
107767,0,0
107768,1,81.2
107769,6,71.11
107770,2,109.24
107771,2,105.2
107772,4,53.09
107773,5,45.02
107774,0,0
107775,0,0
107776,0,0
107777,0,0
107778,4,93.09
107779,0,0
107780,0,0
107781,0,0
107782,0,0
107783,0,0
107784,5,104.15
107785,6,41.14
107786,0,0
107787,0,0
107788,5,97.24
107789,0,0
107790,0,0
107791,1,41.16
107792,3,87.18
107793,1,113.04
107794,0,0
107795,0,0
107796,6,78.02
107797,3,111.14
107798,0,0
107799,0,0
107800,5,41.23
107801,5,100.2
107802,0,0
107803,4,59.04
107804,1,13.14
107805,5,38.17
107806,6,89.01
107807,0,0
107808,6,80.03
107809,0,0
107810,0,0
107811,5,98.09
107812,0,0
107813,0,0
107814,2,84
107815,0,0
107816,3,111.14
107817,2,23.24
107818,0,0
107819,2,62.03
107820,0,0
107821,0,0
107822,0,0
107823,6,41.02
107824,0,0
107825,0,0
107826,0,0
107827,0,0
107828,0,0
107829,6,101.03
107830,0,0
107831,0,0
107832,0,0
107833,0,0
107834,2,63.18
107835,1,93.05
107836,2,55.24
107837,4,104.14
107838,5,63.11
107839,4,95.03
107840,0,0
107841,0,0
107842,3,113.02
107843,0,0
107844,0,0
107845,0,0
107846,2,101.22
107847,2,46.15
107848,0,0
107849,0,0
107850,0,0
107851,0,0
107852,0,0
107853,0,0
107854,3,94.19
107855,0,0
107856,0,0
107857,1,45.11
107858,2,22.21
107859,0,0
107860,4,103.22
107861,0,0
107862,0,0
107863,1,69.2
107864,0,0
107865,4,98.05
107866,4,108.12
107867,0,0
107868,1,93.04
107869,5,85.18
107870,5,100
107871,0,0
107872,0,0
107873,0,0
107874,1,109.16
107875,6,66.16
107876,6,110.23
107877,0,0
107878,0,0
107879,2,55.17
107880,3,59.17
107881,6,41.01
107882,3,94.15
107883,4,86.07
107884,0,0
107885,0,0
107886,0,0
107887,0,0
107888,0,0
107889,4,52.08
107890,0,0
107891,1,108.23
107892,0,0
107893,0,0
107894,1,57.01
107895,0,0
107896,0,0
107897,0,0
107898,0,0
107899,0,0
107900,0,0
107901,2,70.1
107902,0,0
107903,0,0
107904,1,104.13
107905,4,95.1
107906,4,112.08
107907,0,0
107908,4,11.1
107909,0,0
107910,3,22.14
107911,3,47.06
107912,0,0
107913,0,0
107914,0,0
107915,0,0
107916,0,0
107917,6,70.01
107918,0,0
107919,0,0
107920,0,0
107921,6,100.24
107922,0,0
107923,0,0
107924,0,0
107925,0,0
107926,2,33.21
107927,1,110.07
107928,6,89.02
107929,2,37.08
107930,0,0
107931,1,59.19
107932,5,35
107933,0,0
107934,0,0
107935,0,0
107936,6,75.15
107937,0,0
107938,3,83.1
107939,1,20.1
107940,1,24.17
107941,0,0
107942,1,9.08
107943,0,0
107944,1,94.14
107945,5,85.22
107946,0,0
107947,4,71.21
107948,5,94.13
107949,3,72.01
107950,3,110
107951,1,45.24
107952,0,0
107953,1,112.03
107954,0,0
107955,0,0
107956,0,0
107957,6,91.19
107958,5,78.21
107959,3,90.1
107960,0,0
107961,3,72.19
107962,5,63.21
107963,0,0
107964,0,0
107965,0,0
107966,0,0
107967,0,0
107968,0,0
107969,4,103.24
107970,0,0
107971,0,0
107972,3,58.01
107973,2,106.14
107974,0,0
107975,1,110.07
107976,2,107.21
107977,0,0
107978,1,78.07
107979,2,91.02
107980,0,0
107981,0,0
107982,0,0
107983,3,79.09
107984,0,0
107985,0,0
107986,0,0
107987,3,69.01
107988,3,112.01
107989,2,92.18
107990,3,77.03
107991,1,111.13
107992,0,0
107993,0,0
107994,0,0
107995,2,106.21
107996,5,88
107997,0,0
107998,0,0
107999,2,91.02
108000,3,81.15
108001,0,0
108002,5,108
108003,0,0
108004,4,96.02
108005,0,0
108006,3,89.22
108007,0,0
108008,2,91.19
108009,0,0
108010,0,0
108011,5,76.05
108012,0,0
108013,0,0
108014,6,90.07
108015,1,100.09
108016,6,84.14
108017,0,0
108018,0,0
108019,6,76.23
108020,0,0
108021,2,97.12
108022,0,0
108023,0,0
108024,6,102.02
108025,0,0
108026,0,0
108027,0,0
108028,4,104.08
108029,3,99.2
108030,1,22.18
108031,0,0
108032,2,101.1
108033,1,67.22
108034,4,46.21
108035,4,104.11
108036,3,92.19
108037,2,89.03
108038,0,0
108039,4,101.12
108040,4,16.2
108041,5,84.13
108042,4,103
108043,0,0
108044,3,108.01
108045,0,0
108046,0,0
108047,0,0
108048,2,101.17
108049,5,9.07
108050,0,0
108051,6,74.19
108052,5,110.02
108053,2,64.23
108054,0,0
108055,0,0
108056,2,85.24
108057,0,0
108058,0,0
108059,4,107.2
108060,0,0
108061,2,66.14
108062,0,0
108063,0,0
108064,1,104.18
108065,0,0
108066,0,0
108067,3,15.04
108068,0,0
108069,2,26.22
108070,3,75.18
108071,0,0
108072,0,0
108073,0,0
108074,1,108.05
108075,6,74.18
108076,0,0
108077,4,43
108078,0,0
108079,3,84.21
108080,5,87.02
108081,0,0
108082,0,0
108083,6,83.03
108084,6,85.17
108085,3,21.04
108086,3,103.18
108087,0,0
108088,0,0
108089,3,110.12
108090,0,0
108091,0,0
108092,0,0
108093,0,0
108094,4,104.11
108095,4,85.21
108096,5,105.01
108097,0,0
108098,1,86.12
108099,0,0
108100,2,108.01
108101,0,0
108102,2,105.21
108103,1,90.07
108104,5,37.09
108105,5,91.17
108106,0,0
108107,5,105.04
108108,6,101.06
108109,5,91.21
108110,0,0
108111,0,0
108112,5,105.13
108113,0,0
108114,0,0
108115,0,0
108116,6,26.12
108117,5,98.12
108118,4,12.19
108119,3,68.18
108120,0,0
108121,5,104.09
108122,6,30.12
108123,5,9.08
108124,0,0
108125,0,0
108126,0,0
108127,3,87.17
108128,0,0
108129,6,97.11
108130,6,109.13
108131,5,59.22
108132,1,97.12
108133,4,97.09
108134,0,0
108135,0,0
108136,2,38.06
108137,6,96.05
108138,4,17.05
108139,2,82.1
108140,0,0
108141,0,0
108142,3,112.07
108143,0,0
108144,2,92.01
108145,5,72.03
108146,0,0
108147,6,111.2
108148,4,66.04
108149,2,86.21
108150,0,0
108151,2,57.21
108152,4,26.21
108153,0,0
108154,1,109.04
108155,2,105.02
108156,4,74.03
108157,3,64.15
108158,3,103.13
108159,6,43.23
108160,6,78.1
108161,4,68
108162,0,0
108163,0,0
108164,3,34.08
108165,5,89.1
108166,0,0
108167,0,0
108168,2,66
108169,1,28.06
108170,6,96.16
108171,0,0
108172,6,84.15
108173,3,98
108174,6,59.11
108175,6,79.07
108176,2,27.22
108177,0,0
108178,0,0
108179,0,0
108180,0,0
108181,0,0
108182,0,0
108183,0,0
108184,1,9.21
108185,5,43.06
108186,0,0
108187,0,0
108188,0,0
108189,0,0
108190,2,48.09
108191,1,106.19
108192,0,0
108193,6,99.02
108194,0,0
108195,6,81.02
108196,0,0
108197,1,96.24
108198,5,79.07
108199,3,72.08
108200,6,67.2
108201,2,105.04
108202,4,90.2
108203,0,0
108204,5,97.07
108205,0,0
108206,2,113
108207,0,0
108208,0,0
108209,0,0
108210,0,0
108211,0,0
108212,0,0
108213,0,0
108214,1,100.07
108215,0,0
108216,0,0
108217,0,0
108218,0,0
108219,0,0
108220,1,51.22
108221,5,23.16
108222,1,89.23
108223,0,0
108224,0,0
108225,0,0
108226,0,0
108227,0,0
108228,6,64.01
108229,0,0
108230,3,77.22
108231,5,94.21
108232,5,82.02
108233,0,0
108234,6,73.16
108235,0,0
108236,0,0
108237,0,0
108238,0,0
108239,6,97.11
108240,5,83.04
108241,1,90.09
108242,0,0
108243,1,104.08
108244,3,92.01
108245,4,72.17
108246,0,0
108247,2,38.19
108248,0,0
108249,2,93.19
108250,2,52.11
108251,2,16.17
108252,5,76.09
108253,0,0
108254,1,82.03
108255,0,0
108256,0,0
108257,0,0
108258,3,49.02
108259,4,49.22
108260,4,101.19
108261,0,0
108262,5,113.07
108263,3,52.1
108264,4,104.15
108265,3,95
108266,2,100.17
108267,4,57.1
108268,1,69.16
108269,5,108.11
108270,0,0
108271,4,13.2
108272,0,0
108273,1,57.11
108274,3,97
108275,0,0
108276,0,0
108277,1,56.16
108278,0,0
108279,3,47.16
108280,2,70.06
108281,1,96.19
108282,1,68.07
108283,1,107.08
108284,0,0
108285,6,94.22
108286,0,0
108287,6,109.17
108288,5,107.02
108289,1,83.03
108290,6,66.12
108291,0,0
108292,0,0
108293,1,109.22
108294,0,0
108295,0,0
108296,0,0
108297,0,0
108298,4,43.11
108299,4,108
108300,5,50.14
108301,0,0
108302,2,90.07
108303,0,0
108304,6,14.1
108305,0,0
108306,0,0
108307,0,0
108308,1,99.15
108309,0,0
108310,0,0
108311,0,0
108312,0,0
108313,2,73.08
108314,0,0
108315,3,111.2
108316,0,0
108317,0,0
108318,6,84.16
108319,0,0
108320,0,0
108321,0,0
108322,0,0
108323,0,0
108324,4,103.2
108325,0,0
108326,6,102.19
108327,0,0
108328,0,0
108329,5,76.02
108330,1,100.04
108331,2,97.14
108332,0,0
108333,5,80.03
108334,0,0
108335,0,0
108336,4,57.17
108337,1,83.16
108338,4,102.24
108339,0,0
108340,0,0
108341,0,0
108342,0,0
108343,5,108.02
108344,0,0
108345,1,110.11
108346,0,0
108347,5,28.16
108348,0,0
108349,0,0
108350,0,0
108351,4,30.08
108352,0,0
108353,0,0
108354,6,98.11
108355,0,0
108356,0,0
108357,4,62.04
108358,1,110.2
108359,0,0
108360,0,0
108361,4,93.17
108362,0,0
108363,1,111.04
108364,0,0
108365,6,78.15
108366,0,0
108367,5,102.08
108368,2,74.22
108369,2,108.22
108370,3,66.13
108371,2,93.05
108372,5,61.21
108373,5,19.21
108374,0,0
108375,6,28.03
108376,0,0
108377,5,63.05
108378,0,0
108379,5,109.22
108380,2,57.04
108381,3,79.15
108382,4,32.22
108383,0,0
108384,3,106.24
108385,0,0
108386,0,0
108387,0,0
108388,0,0
108389,4,68.16
108390,2,54.04
108391,0,0
108392,0,0
108393,4,35.07
108394,5,16.06
108395,2,102.06
108396,0,0
108397,4,100.04
108398,0,0
108399,0,0
108400,0,0
108401,0,0
108402,0,0
108403,0,0
108404,0,0
108405,1,88.11
108406,4,103.01
108407,4,104.2
108408,4,9.16
108409,3,96.17
108410,0,0
108411,2,71.1
108412,1,69.08
108413,0,0
108414,0,0
108415,1,80.03
108416,0,0
108417,0,0
108418,1,110.01
108419,0,0
108420,2,109.01
108421,0,0
108422,0,0
108423,0,0
108424,0,0
108425,0,0
108426,0,0
108427,3,58.05
108428,3,84.14
108429,5,93.12
108430,2,110.02
108431,0,0
108432,1,76.07
108433,5,87.03
108434,0,0
108435,0,0
108436,2,94
108437,1,113.22
108438,0,0
108439,4,113.03
108440,1,109.19
108441,6,75.23
108442,0,0
108443,0,0
108444,0,0
108445,1,99.03
108446,0,0
108447,0,0
108448,3,19.24
108449,5,41.08
108450,0,0
108451,0,0
108452,0,0
108453,0,0
108454,0,0
108455,1,92.19
108456,0,0
108457,1,79.06
108458,0,0
108459,0,0
108460,3,85.24
108461,0,0
108462,4,23.01
108463,6,55.06
108464,0,0
108465,0,0
108466,0,0
108467,0,0
108468,0,0
108469,0,0
108470,0,0
108471,6,67.2
108472,0,0
108473,6,38.03
108474,0,0
108475,0,0
108476,0,0
108477,2,90.24
108478,6,64.07
108479,1,109.08
108480,0,0
108481,0,0
108482,0,0
108483,2,108.02
108484,3,65.09
108485,3,13.06
108486,0,0
108487,0,0
108488,5,17.07
108489,2,95.02
108490,0,0
108491,0,0
108492,0,0
108493,0,0
108494,0,0
108495,0,0
108496,2,52.18
108497,0,0
108498,0,0
108499,0,0
108500,0,0
108501,4,47.24
108502,0,0
108503,0,0
108504,2,92.14
108505,0,0
108506,0,0
108507,0,0
108508,0,0
108509,0,0
108510,0,0
108511,6,99.17
108512,3,96.03
108513,4,70.01
108514,2,98.17
108515,0,0
108516,3,87.08
108517,0,0
108518,0,0
108519,4,38.19
108520,1,103.09
108521,1,37.01
108522,4,102.12
108523,0,0
108524,6,91
108525,0,0
108526,0,0
108527,0,0
108528,4,109.03
108529,0,0
108530,0,0
108531,0,0
108532,0,0
108533,6,82.13
108534,2,101.05
108535,0,0
108536,0,0
108537,5,81.11
108538,6,112.17
108539,0,0
108540,3,59.21
108541,6,104.2
108542,2,20.1
108543,5,50.24
108544,0,0
108545,0,0
108546,2,63.05
108547,0,0
108548,0,0
108549,0,0
108550,1,25.05
108551,0,0
108552,0,0
108553,1,55.06
108554,4,58.24
108555,0,0
108556,2,88.22
108557,0,0
108558,0,0
108559,0,0
108560,0,0
108561,2,100.04
108562,4,40.17
108563,2,69.19
108564,6,63.19
108565,1,112.09
108566,0,0
108567,2,78.17
108568,1,106.03
108569,0,0
108570,6,104.08
108571,6,100.13
108572,0,0
108573,1,76.02
108574,0,0
108575,5,55.1
108576,0,0
108577,5,23.01
108578,5,38.16
108579,0,0
108580,0,0
108581,2,105.17
108582,0,0
108583,5,107.12
108584,6,75.02
108585,0,0
108586,3,88.24
108587,0,0
108588,5,110.09
108589,0,0
108590,0,0
108591,4,76
108592,0,0
108593,0,0
108594,0,0
108595,0,0
108596,0,0
108597,2,11.04
108598,0,0
108599,0,0
108600,1,54.17
108601,3,87.04
108602,6,14.11
108603,6,74.13
108604,0,0
108605,5,112.06
108606,6,41.21
108607,1,105.12
108608,0,0
108609,1,87.04
108610,0,0
108611,0,0
108612,5,77.24
108613,6,70.07
108614,0,0
108615,1,91.08
108616,0,0
108617,0,0
108618,1,88.14
108619,0,0
108620,5,59.03
108621,6,76.08
108622,0,0
108623,6,51.18
108624,0,0
108625,0,0
108626,0,0
108627,0,0
108628,1,112.15
108629,6,107.21
108630,0,0
108631,5,88.19
108632,4,73.08
108633,0,0
108634,0,0
108635,3,30.09
108636,5,66.09
108637,0,0
108638,6,112.07
108639,1,27.14
108640,5,17.24
108641,0,0
108642,0,0
108643,0,0
108644,2,106.18
108645,0,0
108646,0,0
108647,6,17
108648,0,0
108649,6,77.09
108650,0,0
108651,0,0
108652,1,61.2
108653,1,52.05
108654,1,74.24
108655,3,110.11
108656,1,95.16
108657,0,0
108658,3,24.2
108659,0,0
108660,4,58.2
108661,0,0
108662,0,0
108663,0,0
108664,5,92.21
108665,3,48.22
108666,0,0
108667,2,56
108668,1,109.08
108669,0,0
108670,5,65.13
108671,3,93.23
108672,0,0
108673,0,0
108674,5,105.02
108675,0,0
108676,5,34.21
108677,0,0
108678,1,35.2
108679,6,17.2
108680,0,0
108681,0,0
108682,0,0
108683,2,21.16
108684,0,0
108685,6,75.03
108686,0,0
108687,0,0
108688,1,109.23
108689,0,0
108690,0,0
108691,4,67.04
108692,1,87.23
108693,4,97.15
108694,5,49.13
108695,4,19.14
108696,0,0
108697,3,92
108698,5,40.21
108699,5,91.16
108700,0,0
108701,4,62.08
108702,5,81.03
108703,0,0
108704,2,45.05
108705,2,113.07
108706,2,109.24
108707,0,0
108708,6,111.13
108709,0,0
108710,2,99.11
108711,0,0
108712,0,0
108713,2,110.18
108714,0,0
108715,2,20.19
108716,6,104.22
108717,0,0
108718,0,0
108719,0,0
108720,1,103.06
108721,3,14.08
108722,0,0
108723,1,92.02
108724,3,42.16
108725,0,0
108726,0,0
108727,0,0
108728,1,112.01
108729,5,55.16
108730,0,0
108731,1,110.18
108732,1,27.14
108733,1,45.24
108734,4,57.07
108735,0,0
108736,3,94.03
108737,0,0
108738,5,99.22
108739,1,21.23
108740,0,0
108741,0,0
108742,0,0
108743,0,0
108744,4,97.13
108745,0,0
108746,0,0
108747,5,64.05
108748,0,0
108749,6,106.07
108750,0,0
108751,0,0
108752,4,97.14
108753,0,0
108754,0,0
108755,0,0
108756,0,0
108757,0,0
108758,0,0
108759,6,27.23
108760,4,75.06
108761,4,112.11
108762,1,69.02
108763,0,0
108764,0,0
108765,1,112.11
108766,4,56.21
108767,1,89.19
108768,1,111.18
108769,0,0
108770,0,0
108771,3,14.21
108772,0,0
108773,1,77.18
108774,0,0
108775,3,113.22
108776,6,83.07
108777,0,0
108778,1,93.1
108779,5,33
108780,0,0
108781,0,0
108782,0,0
108783,1,84
108784,0,0
108785,3,27.08
108786,0,0
108787,4,34.15
108788,5,86.16
108789,4,80.05
108790,0,0
108791,0,0
108792,1,106.03
108793,0,0
108794,0,0
108795,0,0
108796,5,91.04
